ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGID	COGIDS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAIDS	LEXSTATIDS
1740	Paumari	STRIKE OR BEAT	baa	baa	b aː	BEAT	369	212	1 7	AX	PA	6	6.P.C 6.A.V	2.0 1.5	baː	1	2513	2513
1799	Paumari	STRIKE OR BEAT	oba	oba	o b a	HIT	110	110	7 1 7	XBZ	UPA	6	6.U.V 6.P.C 6.A.V	1.5 1.75 0.8	oba	1	2513	2513
1904	Sorowaha	STRIKE OR BEAT	batoha	batoha	b a t o h a	BEAT	212	212	1 7 1 7 3 7	AXBYBZ	PATUHA	7	7.P.C 7.A.V 7.T.C 7.U.V 7.H.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	batoha	0	2512	2512
1908	Sorowaha	STRIKE OR BEAT	batoha	batoha	b a t o h a	BEAT	369	212	1 7 1 7 3 7	AXBYBZ	PATUHA	7	7.P.C 7.A.V 7.T.C 7.U.V 7.H.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	batoha	1	2512	2512
1191	Jarawara	STRONG TASTE	sina	sina	s i n a	unknown8	616	412	3 7 4 7	AXBZ	SINA	4	4.S.C 4.I.V 4.N.C 4.A.V	2.0 1.5 1.75 0.8	sina	1	2537	2537
239	Banawa	SUCK	komi	komi	k o m i	SUCK	378	683	1 7 4 7	AXBZ	KUMI	1	1.K.C 1.U.V 1.M.C 1.I.V	2.0 1.5 1.75 0.8	komi	0	2539	2539
617	Deni	SUCK	soso	soso	s o s o	SUCK	165	165	3 7 3 7	AXBZ	SUSU	2	2.S.C 2.U.V 2.S.C 2.U.V	2.0 1.5 1.75 0.8	soso	0	2540	2540
844	Jamamadi	SUCK	komi	komi	k o m i	SUCK	378	683	1 7 4 7	AXBZ	KUMI	3	3.K.C 3.U.V 3.M.C 3.I.V	2.0 1.5 1.75 0.8	komi	0	2539	2539
1203	Jarawara	SUCK	komi	komi	k o m i	SUCK	378	683	1 7 4 7	AXBZ	KUMI	4	4.K.C 4.U.V 4.M.C 4.I.V	2.0 1.5 1.75 0.8	komi	0	2539	2539
1499	Kulina	SUCK	tomi / hitsi	tomi	t o m i	SUCK	378	683	1 7 4 7	AXBZ	TUMI	5	5.T.C 5.U.V 5.M.C 5.I.V	2.0 1.5 1.75 0.8	tomi	1	2539	2539
1500	Kulina	SUCK	tomi / hitsi	hitsi	h i t s i	SUCK	566	544	3 7 1 3 7	AXBCZ	HITSI	5	5.H.C 5.I.V 5.T.C 5.S.C 5.I.V	2.0 1.5 1.75 1.5 0.8	hitsi	0	2540	2541
1829	Paumari	SUCK	soso	soso	s o s o	SUCK	165	165	3 7 3 7	AXBZ	SUSU	6	6.S.C 6.U.V 6.S.C 6.U.V	2.0 1.5 1.75 0.8	soso	0	2540	2540
252	Banawa	SUN	mai	mai	m a i	SUN	216	216	4 7 7	AXZ	MAI	1	1.M.C 1.A.V 1.I.V	2.0 1.5 0.8	mai	0	2547	2547
449	Deni	SUN	mahi	mahi	m a h i	SUN	216	216	4 7 3 7	AXBZ	MAHI	2	2.M.C 2.A.V 2.H.C 2.I.V	2.0 1.5 1.75 0.8	mahi	0	2547	2547
860	Jamamadi	SUN	mahi	mahi	m a h i	SUN	216	216	4 7 3 7	AXBZ	MAHI	3	3.M.C 3.A.V 3.H.C 3.I.V	2.0 1.5 1.75 0.8	mahi	0	2547	2547
1072	Jarawara	SUN	bahi	bahi	b a h i	SUN	216	216	1 7 3 7	AXBZ	PAHI	4	4.P.C 4.A.V 4.H.C 4.I.V	2.0 1.5 1.75 0.8	bahi	0	2547	2547
1447	Kulina	SUN	mahi	mahi	m a h i	SUN	216	216	4 7 3 7	AXBZ	MAHI	5	5.M.C 5.A.V 5.H.C 5.I.V	2.0 1.5 1.75 0.8	mahi	0	2547	2547
1811	Paumari	SUN	mahi	mahi	m a h i	SUN	216	216	4 7 3 7	AXBZ	MAHI	6	6.M.C 6.A.V 6.H.C 6.I.V	2.0 1.5 1.75 0.8	mahi	0	2547	2547
1994	Sorowaha	SUN	masici	masici	m a s i c i	SUN	512	495	4 7 3 7 1 7	AXBYBZ	MASICI	7	7.M.C 7.A.V 7.S.C 7.I.V 7.C.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	masici	0	2547	2548
228	Banawa	SWEAT	sina	sina	s i n a	SWEAT	379	412	3 7 4 7	AXBZ	SINA	1	1.S.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	sina	0	2555	2555
1801	Paumari	SWEAT	tʃina	tʃina	tʃ i n a	SWEAT	379	412	1 7 4 7	AXBZ	TINA	6	6.T.C 6.I.V 6.N.C 6.A.V	2.0 1.5 1.75 0.8	tʃina	0	2555	2555
1959	Sorowaha	SWEAT	sina	sina	s i n a	SWEAT	379	412	3 7 4 7	AXBZ	SINA	7	7.S.C 7.I.V 7.N.C 7.A.V	2.0 1.5 1.75 0.8	sina	0	2555	2555
5182	Sorowaha	SWEAT (SUBSTANCE)	kuwaha	kuwaha	k u w a h a	SWEAT	414	389	1 7 6 7 3 7	AXBYBZ	KYWAHA	7	7.K.C 7.Y.V 7.W.C 7.A.V 7.H.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kuwaha	0	2560	2560
8035	Banawa	SWEAT (SUBSTANCE)	tanako	tanako	t a n a k o	SWEAT	182	182	1 7 4 7 1 7	AXBYBZ	TANAKU	1	1.T.C 1.A.V 1.N.C 1.A.V 1.K.C 1.U.V	2.0 1.5 1.75 1.3 1.75 0.8	tanako	0	2559	2559
8036	Deni	SWEAT (SUBSTANCE)	tanikho	tanikho	t a n i kʰ o	SWEAT	182	182	1 7 4 7 1 7	AXBYBZ	TANIKU	2	2.T.C 2.A.V 2.N.C 2.I.V 2.K.C 2.U.V	2.0 1.5 1.75 1.3 1.75 0.8	tanikʰo	0	2559	2559
8037	Jamamadi	SWEAT (SUBSTANCE)	tanakori	tanakori	t a n a k o r i	SWEAT	182	182	1 7 4 7 1 7 5 7	AXBYBYBZ	TANAKURI	3	3.T.C 3.A.V 3.N.C 3.A.V 3.K.C 3.U.V 3.R.C 3.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	tanakori	0	2559	2559
8038	Jarawara	SWEAT (SUBSTANCE)	tanako	tanako	t a n a k o	SWEAT	182	182	1 7 4 7 1 7	AXBYBZ	TANAKU	4	4.T.C 4.A.V 4.N.C 4.A.V 4.K.C 4.U.V	2.0 1.5 1.75 1.3 1.75 0.8	tanako	0	2559	2559
8039	Kulina	SWEAT (SUBSTANCE)	tanikʰo	tanikʰo	t a n i kʰ o	SWEAT	182	182	1 7 4 7 1 7	AXBYBZ	TANIKU	5	5.T.C 5.A.V 5.N.C 5.I.V 5.K.C 5.U.V	2.0 1.5 1.75 1.3 1.75 0.8	tanikʰo	0	2559	2559
833	Jamamadi	SWEET MANIOC	kojo	kojo	k o j o	SWEET.MANIOC	111	111	1 7 6 7	AXBZ	KUJU	3	3.K.C 3.U.V 3.J.C 3.U.V	2.0 1.5 1.75 0.8	kojo	0	2567	2567
1958	Sorowaha	SWEET MANIOC	kojo	kojo	k o j o	SWEET.MANIOC	111	111	1 7 6 7	AXBZ	KUJU	7	7.K.C 7.U.V 7.J.C 7.U.V	2.0 1.5 1.75 0.8	kojo	0	2567	2567
5138	Paumari	SWEET MANIOC	simaka	simaka	s i m a k a	SWEET.MANIOC	209	209	3 7 4 7 1 7	AXBYBZ	SIMAKA	6	6.S.C 6.I.V 6.M.C 6.A.V 6.K.C 6.A.V	2.0 1.5 1.75 1.3 1.75 0.8	simaka	0	2566	2566
5139	Deni	SWEET MANIOC	himeka	himeka	h i m e k a	SWEET.MANIOC	209	209	3 7 4 7 1 7	AXBYBZ	HIMEKA	2	2.H.C 2.I.V 2.M.C 2.E.V 2.K.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	himeka	0	2566	2566
450	Deni	SWELL	hapho	hapho	h a p h o	SWELL	601	586	3 7 1 3 7	AXBCZ	HAPHU	2	2.H.C 2.A.V 2.P.C 2.H.C 2.U.V	2.0 1.5 1.75 1.5 0.8	hapho	1	2571	2571
1074	Jarawara	SWELL	ɸowa	ɸowa	ɸ o w a	SWELL	316	316	3 7 6 7	AXBZ	BUWA	4	4.B.C 4.U.V 4.W.C 4.A.V	2.0 1.5 1.75 0.8	ɸowa	1	2572	2572
1501	Kulina	SWELL	hitɛ	hitɛ	h i t ɛ	SWELL	600	585	3 7 1 7	AXBZ	HITE	5	5.H.C 5.I.V 5.T.C 5.E.V	2.0 1.5 1.75 0.8	hitɛ	0	2573	2573
1729	Paumari	SWELL	raɸo	raɸo	r a ɸ o	SWELL	316	316	5 7 3 7	AXBZ	RABU	6	6.R.C 6.A.V 6.B.C 6.U.V	2.0 1.5 1.75 0.8	raɸo	0	2574	2574
1502	Kulina	SWIM	kona	kona	k o n a	SWIM	464	449	1 7 4 7	AXBZ	KUNA	5	5.K.C 5.U.V 5.N.C 5.A.V	2.0 1.5 1.75 0.8	kona	1	2576	2576
10125	Sorowaha	SWIM	kaɾukʷaaɾi	kaɾukʷaaɾi	k a ɾ u kʷ aː ɾ i	SWIM	745	707	1 7 5 7 1 7 5 7	AXBYBYBZ	KARYKARI	7	7.K.C 7.A.V 7.R.C 7.Y.V 7.K.C 7.A.V 7.R.C 7.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kaɾukʷaːɾi	0	2577	2577
213	Banawa	TAIL	joɸori	joɸori	j o ɸ o r i	TAIL	93	93	6 7 3 7 5 7	AXBYBZ	JUBURI	1	1.J.C 1.U.V 1.B.C 1.U.V 1.R.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	joɸori	0	2579	2579
545	Deni	TAIL	jifori	jifori	j i f o r i	TAIL	93	93	6 7 3 7 5 7	AXBYBZ	JIBURI	2	2.J.C 2.I.V 2.B.C 2.U.V 2.R.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	jifori	0	2579	2579
821	Jamamadi	TAIL	joɸari	joɸari	j o ɸ a r i	TAIL	93	93	6 7 3 7 5 7	AXBYBZ	JUBARI	3	3.J.C 3.U.V 3.B.C 3.A.V 3.R.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	joɸari	0	2579	2579
1174	Jarawara	TAIL	joɸori	joɸori	j o ɸ o r i	TAIL	93	93	6 7 3 7 5 7	AXBYBZ	JUBURI	4	4.J.C 4.U.V 4.B.C 4.U.V 4.R.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	joɸori	0	2579	2579
1448	Kulina	TAIL	dzopoɾi / jopoɾi	dzopoɾi	dz o p o ɾ i	TAIL	93	93	2 7 1 7 5 7	AXBYBZ	CUPURI	5	5.C.C 5.U.V 5.P.C 5.U.V 5.R.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	dzopoɾi	0	2579	2579
1568	Kulina	TAIL	dzopoɾi / jopoɾi	jopoɾi	j o p o ɾ i	TAIL	93	93	6 7 1 7 5 7	AXBYBZ	JUPURI	5	5.J.C 5.U.V 5.P.C 5.U.V 5.R.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	jopoɾi	0	2579	2579
71	Banawa	TAKE	tama	tama	t a m a	GRAB	39	39	1 7 4 7	AXBZ	TAMA	1	1.T.C 1.A.V 1.M.C 1.A.V	2.0 1.5 1.75 0.8	tama	0	2586	2586
350	Deni	TAKE	dama	dama	d a m a	GRAB	39	39	1 7 4 7	AXBZ	TAMA	2	2.T.C 2.A.V 2.M.C 2.A.V	2.0 1.5 1.75 0.8	dama	0	2586	2586
677	Jamamadi	TAKE	dama	dama	d a m a	GRAB	39	39	1 7 4 7	AXBZ	TAMA	3	3.T.C 3.A.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	dama	0	2586	2586
977	Jarawara	TAKE	dama	dama	d a m a	GRAB	39	39	1 7 4 7	AXBZ	TAMA	4	4.T.C 4.A.V 4.M.C 4.A.V	2.0 1.5 1.75 0.8	dama	0	2586	2586
10024	Sorowaha	TAKE	aga	aga	a g a	TAKE	644	606	7 1 7	XBZ	AKA	7	7.A.V 7.K.C 7.A.V	1.5 1.75 0.8	aga	0	2587	2587
139	Banawa	TAPIR	awi	awi	a w i	TAPIR	14	14	7 6 7	XBZ	AWI	1	1.A.V 1.W.C 1.I.V	1.5 1.75 0.8	awi	0	2592	2592
451	Deni	TAPIR	awi	awi	a w i	TAPIR	14	14	7 6 7	XBZ	AWI	2	2.A.V 2.W.C 2.I.V	1.5 1.75 0.8	awi	0	2592	2592
743	Jamamadi	TAPIR	awi	awi	a w i	TAPIR	14	14	7 6 7	XBZ	AWI	3	3.A.V 3.W.C 3.I.V	1.5 1.75 0.8	awi	0	2592	2592
1075	Jarawara	TAPIR	awi	awi	a w i	TAPIR	14	14	7 6 7	XBZ	AWI	4	4.A.V 4.W.C 4.I.V	1.5 1.75 0.8	awi	0	2592	2592
1449	Kulina	TAPIR	awi	awi	a w i	TAPIR	14	14	7 6 7	XBZ	AWI	5	5.A.V 5.W.C 5.I.V	1.5 1.75 0.8	awi	0	2592	2592
5186	Sorowaha	TAPIR	maahunɨ	maahunɨ	m aː h u n ɨ	TAPIR	510	494	4 7 3 7 4 7	AXBYBZ	MAHYNI	7	7.M.C 7.A.V 7.H.C 7.Y.V 7.N.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	maːhunɨ	0	2593	2593
10088	Sorowaha	TASTE (SOMETHING)	uhu	uhu	u h u	TRY	720	662	7 3 7	XBZ	YHY	7	7.Y.V 7.H.C 7.Y.V	1.5 1.75 0.8	uhu	0	2599	2599
5001	Sorowaha	TASTY	tɛmɛ	tɛmɛ	tʲ ɛ m ɛ	TASTY	452	435	1 7 4 7	AXBZ	TEME	7	7.T.C 7.E.V 7.M.C 7.E.V	2.0 1.5 1.75 0.8	tʲɛmɛ	0	2601	2601
1684	Paumari	TEACH	na ima	na ima	n a + i m a	? ?	460	442 443	4 7 9 7 4 7	AX_XBZ	NA_IMA	6	6.N.C 6.A.V 6._._ 6.I.V 6.M.C 6.A.V	2.0 1.5 0.0 1.5 1.75 0.8	na+ima	0	2603 2604	2603 2604
166	Banawa	TELL	hijara	hijara	h i j a r a	TELL	244	244	3 7 6 7 5 7	AXBYBZ	HIJARA	1	1.H.C 1.I.V 1.J.C 1.A.V 1.R.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	hijara	0	2606	2606
771	Jamamadi	TELL	hijari	hijari	h i j a r i	TELL	244	244	3 7 6 7 5 7	AXBYBZ	HIJARI	3	3.H.C 3.I.V 3.J.C 3.A.V 3.R.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	hijari	0	2606	2606
1113	Jarawara	TELL	hijara	hijara	h i j a r a	TELL	244	244	3 7 6 7 5 7	AXBYBZ	HIJARA	4	4.H.C 4.I.V 4.J.C 4.A.V 4.R.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	hijara	0	2606	2606
1915	Sorowaha	TELL	hijaɾa	hijaɾa	h i j a ɾ a	TELL	244	244	3 7 6 7 5 7	AXBYBZ	HIJARA	7	7.H.C 7.I.V 7.J.C 7.A.V 7.R.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	hijaɾa	0	2606	2606
256	Banawa	TERMITE	mototo	mototo	m o t o t o	TERMITE	135	135	4 7 1 7 1 7	AXBYBZ	MUTUTU	1	1.M.C 1.U.V 1.T.C 1.U.V 1.T.C 1.U.V	2.0 1.5 1.75 1.3 1.75 0.8	mototo	0	2611	2611
865	Jamamadi	TERMITE	mototo	mototo	m o t o t o	TERMITE	135	135	4 7 1 7 1 7	AXBYBZ	MUTUTU	3	3.M.C 3.U.V 3.T.C 3.U.V 3.T.C 3.U.V	2.0 1.5 1.75 1.3 1.75 0.8	mototo	0	2611	2611
1227	Jarawara	TERMITE	mototo	mototo	m o t o t o	TERMITE	135	135	4 7 1 7 1 7	AXBYBZ	MUTUTU	4	4.M.C 4.U.V 4.T.C 4.U.V 4.T.C 4.U.V	2.0 1.5 1.75 1.3 1.75 0.8	mototo	0	2611	2611
1975	Sorowaha	TERMITE	mototowa	mototowa	m o t o t o w a	TERMITE	135	135	4 7 1 7 1 7 6 7	AXBYBYBZ	MUTUTUWA	7	7.M.C 7.U.V 7.T.C 7.U.V 7.T.C 7.U.V 7.W.C 7.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	mototowa	0	2611	2611
140	Banawa	TERMITE NEST	hijabo	hijabo	h i j a b o	TERMITE.NEST	777	777	3 7 6 7 1 7	AXBYBZ	HIJAPU	1	1.H.C 1.I.V 1.J.C 1.A.V 1.P.C 1.U.V	2.0 1.5 1.75 1.3 1.75 0.8	hijabo	0	2616	2616
452	Deni	TERMITE NEST	hibo	hibo	h i b o	TERMITE.NEST	777	777	3 7 1 7	AXBZ	HIPU	2	2.H.C 2.I.V 2.P.C 2.U.V	2.0 1.5 1.75 0.8	hibo	0	2616	2616
744	Jamamadi	TERMITE NEST	hijabo	hijabo	h i j a b o	TERMITE.NEST	777	777	3 7 6 7 1 7	AXBYBZ	HIJAPU	3	3.H.C 3.I.V 3.J.C 3.A.V 3.P.C 3.U.V	2.0 1.5 1.75 1.3 1.75 0.8	hijabo	0	2616	2616
1076	Jarawara	TERMITE NEST	hijabo	hijabo	h i j a b o	TERMITE.NEST	777	777	3 7 6 7 1 7	AXBYBZ	HIJAPU	4	4.H.C 4.I.V 4.J.C 4.A.V 4.P.C 4.U.V	2.0 1.5 1.75 1.3 1.75 0.8	hijabo	0	2616	2616
1450	Kulina	TERMITE NEST	hijabo / hibo	hijabo	h i j a b o	TERMITE.NEST	777	777	3 7 6 7 1 7	AXBYBZ	HIJAPU	5	5.H.C 5.I.V 5.J.C 5.A.V 5.P.C 5.U.V	2.0 1.5 1.75 1.3 1.75 0.8	hijabo	0	2616	2616
1451	Kulina	TERMITE NEST	hijabo / hibo	hibo	h i b o	TERMITE.NEST	777	777	3 7 1 7	AXBZ	HIPU	5	5.H.C 5.I.V 5.P.C 5.U.V	2.0 1.5 1.75 0.8	hibo	0	2616	2616
453	Deni	THAT	a	a	a	THAT	602	587	7	X	A	2	2.A.V	1.5	a	0	2623	2623
1077	Jarawara	THAT	ɸa	ɸa	ɸ a	THAT	603	588	3 7	AX	BA	4	4.B.C 4.A.V	2.0 1.5	ɸa	0	2624	2624
1078	Jarawara	THERE	ɸa	ɸa	ɸ a	THERE	488	472	3 7	AX	BA	4	4.B.C 4.A.V	2.0 1.5	ɸa	1	2626	2626
1079	Jarawara	THEY	me	me	m e	THEY	486	471	4 7	AX	ME	4	4.M.C 4.E.V	2.0 1.5	me	0	2628	2628
1452	Kulina	THEY	powa	powa	p o w a	THEY	487	470	1 7 6 7	AXBZ	PUWA	5	5.P.C 5.U.V 5.W.C 5.A.V	2.0 1.5 1.75 0.8	powa	1	2629	2629
454	Deni	THICK	napide	napide	n a p i d e	THICK	604	589	4 7 1 7 1 7	AXBYBZ	NAPITE	2	2.N.C 2.A.V 2.P.C 2.I.V 2.T.C 2.E.V	2.0 1.5 1.75 1.3 1.75 0.8	napide	0	2631	2631
456	Deni	THIN	tsʰeperi	tsʰeperi	tsʰ e p e r i	THIN	606	591	2 7 1 7 5 7	AXBYBZ	CEPERI	2	2.C.C 2.E.V 2.P.C 2.E.V 2.R.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tsʰeperi	0	2633	2633
1454	Kulina	THIN	wɛɾi	wɛɾi	w ɛ ɾ i	THIN	606	591	6 7 5 7	AXBZ	WERI	5	5.W.C 5.E.V 5.R.C 5.I.V	2.0 1.5 1.75 0.8	wɛɾi	0	2633	2634
1730	Paumari	THIN	tʃapi	tʃapi	tʃ a p i	THIN	605	590	1 7 1 7	AXBZ	TAPI	6	6.T.C 6.A.V 6.P.C 6.I.V	2.0 1.5 1.75 0.8	tʃapi	0	2633	2635
90	Banawa	THING	jama	jama	j a m a	THING	341	341	6 7 4 7	AXBZ	JAMA	1	1.J.C 1.A.V 1.M.C 1.A.V	2.0 1.5 1.75 0.8	jama	0	2637	2637
370	Deni	THING	jama	jama	j a m a	THING	341	341	6 7 4 7	AXBZ	JAMA	2	2.J.C 2.A.V 2.M.C 2.A.V	2.0 1.5 1.75 0.8	jama	0	2637	2637
690	Jamamadi	THING	jama	jama	j a m a	THING	341	341	6 7 4 7	AXBZ	JAMA	3	3.J.C 3.A.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	jama	0	2637	2637
1000	Jarawara	THING	jama	jama	j a m a	THING	341	341	6 7 4 7	AXBZ	JAMA	4	4.J.C 4.A.V 4.M.C 4.A.V	2.0 1.5 1.75 0.8	jama	0	2637	2637
1873	Sorowaha	THING	jama /zaama	jama	j a m a	THING	341	341	6 7 4 7	AXBZ	JAMA	7	7.J.C 7.A.V 7.M.C 7.A.V	2.0 1.5 1.75 0.8	jama	0	2637	2637
5019	Sorowaha	THING	jama /zaama	zaama	z aː m a	THING	341	341	3 7 4 7	AXBZ	SAMA	7	7.S.C 7.A.V 7.M.C 7.A.V	2.0 1.5 1.75 0.8	zaːma	0	2637	2637
1988	Sorowaha	THIRST	ʃʲubukʷa	ʃʲubukʷa	ʃʲ u b u kʷ a	THIRST	455	438	3 7 1 7 1 7	AXBYBZ	SYPYKA	7	7.S.C 7.Y.V 7.P.C 7.Y.V 7.K.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃʲubukʷa	0	2644	2644
142	Banawa	THORN	atia	atia	a t i a	THORN	209	209	7 1 7 7	XBYZ	ATIA	1	1.A.V 1.T.C 1.I.V 1.A.V	1.5 1.75 1.3 0.8	atia	0	2646	2646
457	Deni	THORN	atiwa	atiwa	a t i w a	THORN	209	209	7 1 7 6 7	XBYBZ	ATIWA	2	2.A.V 2.T.C 2.I.V 2.W.C 2.A.V	1.5 1.75 1.3 1.75 0.8	atiwa	0	2646	2646
746	Jamamadi	THORN	atiwa	atiwa	a t i w a	THORN	209	209	7 1 7 6 7	XBYBZ	ATIWA	3	3.A.V 3.T.C 3.I.V 3.W.C 3.A.V	1.5 1.75 1.3 1.75 0.8	atiwa	0	2646	2646
1081	Jarawara	THORN	atine	atine	a t i n e	THORN	209	209	7 1 7 4 7	XBYBZ	ATINE	4	4.A.V 4.T.C 4.I.V 4.N.C 4.E.V	1.5 1.75 1.3 1.75 0.8	atine	0	2646	2646
1455	Kulina	THORN	ati	ati	a t i	THORN	209	209	7 1 7	XBZ	ATI	5	5.A.V 5.T.C 5.I.V	1.5 1.75 0.8	ati	0	2646	2646
5062	Sorowaha	THORN	haʃini	haʃini	h a ʃ i n i	THORN	531	521	3 7 3 7 4 7	AXBYBZ	HASINI	7	7.H.C 7.A.V 7.S.C 7.I.V 7.N.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	haʃini	0	2646	2646
223	Banawa	THREE-TOED SLOTH	kerewe	kerewe	k e r e w e	THREE-TOED.SLOTH	106	106	1 7 5 7 6 7	AXBYBZ	KEREWE	1	1.K.C 1.E.V 1.R.C 1.E.V 1.W.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kerewe	0	2653	2653
558	Deni	THREE-TOED SLOTH	kiriwe	kiriwe	k i r i w e	THREE-TOED.SLOTH	106	106	1 7 5 7 6 7	AXBYBZ	KIRIWE	2	2.K.C 2.I.V 2.R.C 2.I.V 2.W.C 2.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kiriwe	0	2653	2653
831	Jamamadi	THREE-TOED SLOTH	kerewe	kerewe	k e r e w e	THREE-TOED.SLOTH	106	106	1 7 5 7 6 7	AXBYBZ	KEREWE	3	3.K.C 3.E.V 3.R.C 3.E.V 3.W.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kerewe	0	2653	2653
1184	Jarawara	THREE-TOED SLOTH	kerewe	kerewe	k e r e w e	THREE-TOED.SLOTH	106	106	1 7 5 7 6 7	AXBYBZ	KEREWE	4	4.K.C 4.E.V 4.R.C 4.E.V 4.W.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	kerewe	0	2653	2653
1955	Sorowaha	THREE-TOED SLOTH	kɨɾɨwɨ	kɨɾɨwɨ	k ɨ ɾ ɨ w ɨ	THREE-TOED.SLOTH	106	106	1 7 5 7 6 7	AXBYBZ	KIRIWI	7	7.K.C 7.I.V 7.R.C 7.I.V 7.W.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kɨɾɨwɨ	0	2653	2653
458	Deni	THROAT	tamidi	tamidi	t a m i d i	THROAT	607	405	1 7 4 7 1 7	AXBYBZ	TAMITI	2	2.T.C 2.A.V 2.M.C 2.I.V 2.T.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tamidi	0	2659	2659
1456	Kulina	THROAT	tamidi	tamidi	t a m i d i	THROAT	607	405	1 7 4 7 1 7	AXBYBZ	TAMITI	5	5.T.C 5.A.V 5.M.C 5.I.V 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tamidi	0	2659	2659
1731	Paumari	THROAT	nabidi	nabidi	n a b i d i	THROAT	607	405	4 7 1 7 1 7	AXBYBZ	NAPITI	6	6.N.C 6.A.V 6.P.C 6.I.V 6.T.C 6.I.V	2.0 1.5 1.75 1.3 1.75 0.8	nabidi	1	2659	2660
241	Banawa	THROW	koro	koro	k o r o	THROW	115	115	1 7 5 7	AXBZ	KURU	1	1.K.C 1.U.V 1.R.C 1.U.V	2.0 1.5 1.75 0.8	koro	0	2663	2663
577	Deni	THROW	koro	koro	k o r o	THROW	115	115	1 7 5 7	AXBZ	KURU	2	2.K.C 2.U.V 2.R.C 2.U.V	2.0 1.5 1.75 0.8	koro	0	2663	2663
848	Jamamadi	THROW	koro	koro	k o r o	THROW	115	115	1 7 5 7	AXBZ	KURU	3	3.K.C 3.U.V 3.R.C 3.U.V	2.0 1.5 1.75 0.8	koro	0	2663	2663
1207	Jarawara	THROW	koro	koro	k o r o	THROW	115	115	1 7 5 7	AXBZ	KURU	4	4.K.C 4.U.V 4.R.C 4.U.V	2.0 1.5 1.75 0.8	koro	0	2663	2663
1503	Kulina	THROW	koɾo	koɾo	k o ɾ o	THROW	115	115	1 7 5 7	AXBZ	KURU	5	5.K.C 5.U.V 5.R.C 5.U.V	2.0 1.5 1.75 0.8	koɾo	0	2663	2663
1592	Kulina	THROW	koɾo	koɾo	k o ɾ o	THROW	115	115	1 7 5 7	AXBZ	KURU	5	5.K.C 5.U.V 5.R.C 5.U.V	2.0 1.5 1.75 0.8	koɾo	1	2663	2663
5116	Kulina	THROW WATER	wisha	wisha	w i s h a	THROW.WATER	205	205	6 7 3 3 7	AXMBZ	WISHA	5	5.W.C 5.I.V 5.S.c 5.H.C 5.A.V	2.0 1.5 1.1 1.75 0.8	wisha	0	2670	2670
5117	Deni	THROW WATER	witsʰa	witsʰa	w i tsʰ a	THROW.WATER	205	205	6 7 2 7	AXBZ	WICA	2	2.W.C 2.I.V 2.C.C 2.A.V	2.0 1.5 1.75 0.8	witsʰa	0	2670	2670
5118	Jarawara	THROW WATER	wisa	wisa	w i s a	THROW.WATER	205	205	6 7 3 7	AXBZ	WISA	4	4.W.C 4.I.V 4.S.C 4.A.V	2.0 1.5 1.75 0.8	wisa	0	2670	2670
5119	Banawa	THROW WATER	wisa	wisa	w i s a	THROW.WATER	205	205	6 7 3 7	AXBZ	WISA	1	1.W.C 1.I.V 1.S.C 1.A.V	2.0 1.5 1.75 0.8	wisa	0	2670	2670
