ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Morphemes,SimpleCognate,PartialCognates
Amarakaeri-219_foot-1,,Amarakaeri,219_foot,ʔi,ʔi,ʔ i,,adelaar2000propuesta;van2014argument;vanlinden2019harakmbut;van2019nominalization;van2020construction;van2016classifier;tripp1995diccionario;chávez1984skizze,,,,,FOOT,337,337
KatukinaBia-219_foot-1,,KatukinaBia,219_foot,i,i,iː,,anjos2011fonologia;adelaar2000propuesta;rivet1920katukina;adelaar2007katawixi,,,,,FOOT,337,337
Kanamari-219_foot-1,,Kanamari,219_foot,i,i,iː,,silva2011fonologia;adelaar2000propuesta;magalhaes2018kanamari;queixalos2007ergatividad,,,,,FOOT,337,337
ProtoArawan-219_foot-1,,ProtoArawan,219_foot,ɗama,ɗama,ɗ a m a,,dixon2004proto,,,,,FOOT,47,47
Katawishi-219_foot-2,,Katawishi,219_foot,høkora / ee,ee,eː,,adelaar2007katawixi;tastevin1920notes,,,,,FOOT,337,337
Arasairi-219_foot-1,,Arasairi,219_foot,uai,uai,u a + i,,aza1933arasairi,,,,,NOMINALIZER FOOT,337,532 337
Paumari_1833-219_foot-1,,Paumari_1833,219_foot,da,da,d a,,,,,,,FOOT,47,47
Apurina-219_foot-1,,Apurina,219_foot,kiti,kiti,k i t i,,,,,,,FOOT,2054,2040
Arawa-258_hand-1,,Arawa,258_hand,usaɸá,usaɸá,u s a ɸ á,,ehrenreich1897materialien,,,,,HAND,83,83
Banawa-258_hand-1,,Banawa,258_hand,je,je,j e,,ladefoged1997phonetic,,,,,HAND,83,83
Deni-258_hand-1,,Deni,258_hand,japa,japa,j a p a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,HAND,83,83
Jamamadi-258_hand-1,,Jamamadi,258_hand,jahi,jahi,j a h i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,HAND,83,83
Jarawara-258_hand-1,,Jarawara,258_hand,jehe,jehe,j e h e,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,HAND,83,83
Jarawara-258_hand-2,,Jarawara,258_hand,jehe / jee,jee,j e e,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,HAND,83,83
Kulina-258_hand-1,,Kulina,258_hand,dzɛpɛ,dzɛpɛ,dz ɛ p ɛ,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,HAND,83,83
Kulina-258_hand-2,,Kulina,258_hand,japa,japa,j a p a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,HAND,83,83
Paumari-258_hand-1,,Paumari,258_hand,saʔa,saʔa,s a ʔ a,,dixon2004proto;chapman1998dicionario,,,,,HAND,83,83
Sorowaha-258_hand-1,,Sorowaha,258_hand,bihi / sahani,bihi,b i h i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,HAND,383,322
Sorowaha-258_hand-2,,Sorowaha,258_hand,bihi / sahani,sahani,s a h a n i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,HAND,83,83
Katawishi-258_hand-1,,Katawishi,258_hand,bakøra,bakøra,b a k ø r a,,adelaar2007katawixi;tastevin1920notes,,,,,HAND,858,815
Amarakaeri-258_hand-1,,Amarakaeri,258_hand,mbaʔ,mbaʔ,m/b a ʔ,,adelaar2000propuesta;van2014argument;vanlinden2019harakmbut;van2019nominalization;van2020construction;van2016classifier;tripp1995diccionario;chávez1984skizze,,,,,HAND,896,855
ProtoArawan-258_hand-1,,ProtoArawan,258_hand,japa,japa,j a p a,,dixon2004proto,,,,,HAND,83,83
Paumari_1833-258_hand-1,,Paumari_1833,258_hand,vuana,vuana,v ua n a,,,,,,,HAND,1390,1356
Arasairi-258_hand-1,,Arasairi,258_hand,uamba,uamba,u a m/b a,,aza1933arasairi,,,,,HAND,896,855
Apurina-258_hand-1,,Apurina,258_hand,wako,wako,ɰ a k o,,,,,,,HAND,1729,1722
Toyeri-258_hand-1,,Toyeri,258_hand,wamba,wamba,w a m/b a,,peck1979toyeri,,,,,HAND,896,855
Sapiteri-258_hand-1,,Sapiteri,258_hand,wamba,wamba,w a m/b a,,,,,,,HAND,896,855
Arawa-306_jaguar-1,,Arawa,306_jaguar,jumaihí,jumaihí,j u m a i h í,,ehrenreich1897materialien,,,,,JAGUAR,90,90
Banawa-306_jaguar-1,,Banawa,306_jaguar,jomahi,jomahi,j o m a h i,,ladefoged1997phonetic,,,,,JAGUAR,90,90
Deni-306_jaguar-1,,Deni,306_jaguar,jomahi,jomahi,j o m a h i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,JAGUAR,90,90
Jamamadi-306_jaguar-1,,Jamamadi,306_jaguar,jomahi,jomahi,j o m a h i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,JAGUAR,90,90
Jarawara-306_jaguar-1,,Jarawara,306_jaguar,jomahi,jomahi,j o m a h i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,JAGUAR,90,90
Kulina-306_jaguar-1,,Kulina,306_jaguar,jomahi,jomahi,j o m a h i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,JAGUAR,90,90
Paumari-306_jaguar-1,,Paumari,306_jaguar,jomahi,jomahi,dʒ o m a h i,,dixon2004proto;chapman1998dicionario,,,,,JAGUAR,90,90
Sorowaha-306_jaguar-1,,Sorowaha,306_jaguar,maɾihi,maɾihi,m a ɾ i h i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,JAGUAR,1276,1276
Katawishi-306_jaguar-1,,Katawishi,306_jaguar,waŋka,waŋka,w a ŋ k a,,adelaar2007katawixi;tastevin1920notes,,,,,JAGUAR,870,828
ProtoArawan-306_jaguar-1,,ProtoArawan,306_jaguar,jomahi,jomahi,j o m a h i,,dixon2004proto,,,,,JAGUAR,90,90
Amarakaeri-306_jaguar-1,,Amarakaeri,306_jaguar,apetpet,apetpet,a p e t p e t,,adelaar2000propuesta;van2014argument;vanlinden2019harakmbut;van2019nominalization;van2020construction;van2016classifier;tripp1995diccionario;chávez1984skizze,,,,,JAGUAR,975,933
Apurina-306_jaguar-1,,Apurina,306_jaguar,hãkiti,hãkiti,h ã k i t i,,,,,,,JAGUAR,1730,1723
Arawa-406_one-1,,Arawa,406_one,warihí,warihí,w a r i h i,,ehrenreich1897materialien,,,,,ONE,684,684
Banawa-406_one-1,,Banawa,406_one,ohari,ohari,o h a r i,,ladefoged1997phonetic,,,,,ONE,684,684
Deni-406_one-1,,Deni,406_one,ohari,ohari,o h a r i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,ONE,684,684
Jamamadi-406_one-1,,Jamamadi,406_one,ohari,ohari,o h a r i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,ONE,684,684
Jarawara-406_one-1,,Jarawara,406_one,ohari,ohari,o h a r i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,ONE,684,684
Kulina-406_one-1,,Kulina,406_one,ohaɾi,ohaɾi,o h a ɾ i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,ONE,684,684
Katawishi-406_one-1,,Katawishi,406_one,wakata,wakata,w a k a t a,,adelaar2007katawixi;tastevin1920notes,,,,,ONE,872,830
Amarakaeri-406_one-1,,Amarakaeri,406_one,noŋtinda,noŋtinda,n o ŋ + t i + n/d a,,adelaar2000propuesta;van2014argument;vanlinden2019harakmbut;van2019nominalization;van2020construction;van2016classifier;tripp1995diccionario;chávez1984skizze,,,,,OTHER SPATIAL ?,905,863 864 865
ProtoArawan-406_one-1,,ProtoArawan,406_one,ohari,ohari,o h a r i,,dixon2004proto,,,,,ONE,684,684
Arasairi-406_one-1,,Arasairi,406_one,untʃínda,untʃínda,u n + tʃ i + n/d a,,aza1933arasairi,,,,,OTHER SPATIAL ?,905,863 864 865
Apurina-406_one-1,,Apurina,406_one,hãtu,hãtu,h ã t u,,,,,,,ONE,684,684
Toyeri-406_one-1,,Toyeri,406_one,nontšina,nontšina,n o n + tʃ i + n a,,peck1979toyeri,,,,,OTHER SPATIAL ?,905,863 864 865
Sapiteri-406_one-1,,Sapiteri,406_one,nontšina,nontšina,n o n + tʃ i + n a,,,,,,,OTHER SPATIAL ?,905,863 864 865
Arawa-507_scrotum-1,,Arawa,507_scrotum,naɸariná,naɸariná,n a ɸ a r i n á,,ehrenreich1897materialien,,,,,SCROTUM,375,360
Banawa-507_scrotum-1,,Banawa,507_scrotum,dane / naɸe,dane,d a n e,,ladefoged1997phonetic,,,,,SCROTUM,40,40
Banawa-507_scrotum-2,,Banawa,507_scrotum,dane / naɸe,naɸe,n a ɸ e,,ladefoged1997phonetic,,,,,SCROTUM,375,360
Deni-507_scrotum-1,,Deni,507_scrotum,denephe / nephe,denephe,d e n e p h e,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,SCROTUM,40,40
Deni-507_scrotum-2,,Deni,507_scrotum,denephe / nephe,nephe,n e p h e,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,SCROTUM,375,360
Jamamadi-507_scrotum-1,,Jamamadi,507_scrotum,dane,dane,d a n e,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,SCROTUM,40,40
Jarawara-507_scrotum-1,,Jarawara,507_scrotum,tane,tane,t a n e,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,SCROTUM,40,40
Kulina-507_scrotum-1,,Kulina,507_scrotum,dɛnɛpʰɛ / nɛpʰɛ,dɛnɛpʰɛ,d ɛ n ɛ pʰ ɛ,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,SCROTUM,40,40
Kulina-507_scrotum-2,,Kulina,507_scrotum,dɛnɛpʰɛ / nɛpʰɛ,nɛpʰɛ,n ɛ pʰ ɛ,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,SCROTUM,375,360
Paumari-507_scrotum-1,,Paumari,507_scrotum,nafa,nafa,n a f a,,dixon2004proto;chapman1998dicionario,,,,,SCROTUM,375,360
Sorowaha-507_scrotum-1,,Sorowaha,507_scrotum,danaha / inahɨ,danaha,d a n a h a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,SCROTUM,40,40
Sorowaha-507_scrotum-2,,Sorowaha,507_scrotum,danaha / inahɨ,inahɨ,i n a h ɨ,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,SCROTUM,40,40
ProtoArawan-507_scrotum-1,,ProtoArawan,507_scrotum,danapha,danapha,d a n a pʰ a,,dixon2004proto,,,,,SCROTUM,40,40
Arawa-588_sun-1,,Arawa,588_sun,mahí,mahí,m a h i,,ehrenreich1897materialien,,,,,SUN,216,216
Banawa-588_sun-1,,Banawa,588_sun,mai,mai,m a i,,ladefoged1997phonetic,,,,,SUN,216,216
Deni-588_sun-1,,Deni,588_sun,mahi,mahi,m a h i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,SUN,216,216
Jamamadi-588_sun-1,,Jamamadi,588_sun,mahi,mahi,m a h i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,SUN,216,216
Jarawara-588_sun-1,,Jarawara,588_sun,bahi,bahi,b a h i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,SUN,216,216
Kulina-588_sun-1,,Kulina,588_sun,mahi,mahi,m a h i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,SUN,216,216
Paumari-588_sun-1,,Paumari,588_sun,mahi / safini,mahi,m a h i,,dixon2004proto;chapman1998dicionario,,,,,SUN,216,216
Sorowaha-588_sun-1,,Sorowaha,588_sun,masici,masici,m a s i c i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,SUN,512,495
Kanamari-588_sun-1,,Kanamari,588_sun,tʃaŋ,tʃaŋ,tʃ a ŋ,,silva2011fonologia;adelaar2000propuesta;magalhaes2018kanamari;queixalos2007ergatividad,,,,,SUN,930,890
ProtoArawan-588_sun-1,,ProtoArawan,588_sun,mahi,mahi,m a h i,,dixon2004proto,,,,,SUN,216,216
Paumari-588_sun-2,,Paumari,588_sun,mahi / safini,safini,s a f i n i,,dixon2004proto;chapman1998dicionario,,,,,SUN,1042,997
Paumari_1833-588_sun-1,,Paumari_1833,588_sun,sahoeni,sahoeni,s a h oe n i,,,,,,,SUN,1042,997
Arasairi-588_sun-1,,Arasairi,588_sun,nee,nee,n e e,,aza1933arasairi,,,,,SUN,1485,1465
Apurina-588_sun-1,,Apurina,588_sun,atokatʃi,atokatʃi,a t o k a tʃ i,,,,,,,SUN,1731,1724
Arawa-651_two-1,,Arawa,651_two,ɸamihí,ɸamihí,ɸ a m i h i,,ehrenreich1897materialien,,,,,TWO,153,153
Banawa-651_two-1,,Banawa,651_two,ɸama,ɸama,ɸ a m a,,ladefoged1997phonetic,,,,,TWO,153,153
Deni-651_two-1,,Deni,651_two,pama,pama,p a m a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,TWO,153,153
Jamamadi-651_two-1,,Jamamadi,651_two,ɸama,ɸama,ɸ a m a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,TWO,153,153
Jarawara-651_two-1,,Jarawara,651_two,ɸama,ɸama,ɸ a m a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,TWO,153,153
Kulina-651_two-1,,Kulina,651_two,pama,pama,p a m a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,TWO,153,153
Sorowaha-651_two-1,,Sorowaha,651_two,ohama,ohama,o h a m a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,TWO,153,153
Katawishi-651_two-1,,Katawishi,651_two,sahe,sahe,s a h e,,adelaar2007katawixi;tastevin1920notes,,,,,TWO,873,831
Amarakaeri-651_two-1,,Amarakaeri,651_two,mbottaʔ,mbottaʔ,m/b o t t a ʔ,,adelaar2000propuesta;van2014argument;vanlinden2019harakmbut;van2019nominalization;van2020construction;van2016classifier;tripp1995diccionario;chávez1984skizze,,,,,TWO,906,866
ProtoArawan-651_two-1,,ProtoArawan,651_two,pama,pama,p a m a,,dixon2004proto,,,,,TWO,153,153
Paumari-651_two-1,,Paumari,651_two,ɓami,ɓami,ɓ a m i,,dixon2004proto;chapman1998dicionario,,,,,TWO,1051,1003
Arasairi-651_two-1,,Arasairi,651_two,botta,botta,b o t t a,,aza1933arasairi,,,,,TWO,906,866
Apurina-651_two-1,,Apurina,651_two,epi,epi,e p i,,,,,,,TWO,1732,1725
Toyeri-651_two-1,,Toyeri,651_two,mbota,mbota,m/b o t a,,peck1979toyeri,,,,,TWO,906,866
Sapiteri-651_two-1,,Sapiteri,651_two,mbota,mbota,m/b o t a,,,,,,,TWO,906,866
Arawa-676_water-1,,Arawa,676_water,pahá,pahá,p a h a,,ehrenreich1897materialien,,,,,WATER,157,157
Banawa-676_water-1,,Banawa,676_water,ɸaha,ɸaha,ɸ a h a,,ladefoged1997phonetic,,,,,WATER,157,157
Deni-676_water-1,,Deni,676_water,patsu / pha,patsu,p a ts u,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,WATER,513,497
Deni-676_water-2,,Deni,676_water,patsu / pha,pha,pʰ a,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,WATER,157,157
Jamamadi-676_water-1,,Jamamadi,676_water,ɸaha,ɸaha,ɸ a h a,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,WATER,157,157
Jarawara-676_water-1,,Jarawara,676_water,ɸaha,ɸaha,ɸ a h a,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,WATER,157,157
Kulina-676_water-1,,Kulina,676_water,patsʰo / pʰaha,patsʰo,p a tsʰ o,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,WATER,513,497
Kulina-676_water-2,,Kulina,676_water,patsʰo / pʰaha,pʰaha,pʰ a h a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,WATER,157,157
Paumari-676_water-1,,Paumari,676_water,paha,paha,p a h a,,dixon2004proto;chapman1998dicionario,,,,,WATER,157,157
Sorowaha-676_water-1,,Sorowaha,676_water,bami,bami,b a m i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,WATER,514,498
Katawishi-676_water-1,,Katawishi,676_water,wa,wa,w a,,adelaar2007katawixi;tastevin1920notes,,,,,WATER,157,157
Amarakaeri-676_water-1,,Amarakaeri,676_water,wẽʔẽj̃,wẽʔẽj̃,w ẽ ʔ ẽ j̃,,adelaar2000propuesta;van2014argument;vanlinden2019harakmbut;van2019nominalization;van2020construction;van2016classifier;tripp1995diccionario;chávez1984skizze,,,,,WATER,928,887
ProtoArawan-676_water-1,,ProtoArawan,676_water,phaha,phaha,pʰ a h a,,dixon2004proto,,,,,WATER,157,157
Paumari_1833-676_water-1,,Paumari_1833,676_water,pahãn,pahãn,p a h ã n,,,,,,,WATER,157,157
Arasairi-676_water-1,,Arasairi,676_water,aho,meej,m e e j,,aza1933arasairi,,,,,WATER,928,887
Apurina-676_water-1,,Apurina,676_water,iporã,iporã,i p o r ã,,,,,,,WATER,1733,1726
Arawa-649_turtle-1,,Arawa,649_turtle,chiri / kuwasa,chiri,tʃ i r i,,ehrenreich1897materialien,,,,,TURTLE,172,172
Banawa-649_turtle-1,,Banawa,649_turtle,sire,sire,s i r e,,ladefoged1997phonetic,,,,,TURTLE,172,172
Deni-649_turtle-1,,Deni,649_turtle,tsʰiri,tsʰiri,tsʰ i r i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,TURTLE,172,172
Jamamadi-649_turtle-1,,Jamamadi,649_turtle,sire,sire,s i r e,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,TURTLE,172,172
Jarawara-649_turtle-1,,Jarawara,649_turtle,sire,sire,s i r e,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,TURTLE,172,172
Kulina-649_turtle-1,,Kulina,649_turtle,tsʰiɾi,tsʰiɾi,tsʰ i ɾ i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,TURTLE,172,172
Paumari-649_turtle-1,,Paumari,649_turtle,siri / savaharo,siri,s i r i,,dixon2004proto;chapman1998dicionario,,,,,TURTLE,172,172
Sorowaha-649_turtle-1,,Sorowaha,649_turtle,kuwasa,kuwasa,k u w a s a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,TURTLE,413,118
ProtoArawan-649_turtle-1,,ProtoArawan,649_turtle,shire,shire,tsʰ i r e,,dixon2004proto,,,,,TURTLE,172,172
Paumari-649_turtle-2,,Paumari,649_turtle,siri / savaharo,savaharo,s a β a h a r o,,dixon2004proto;chapman1998dicionario,,,,,TURTLE,1044,999
Arawa-649_turtle-2,,Arawa,649_turtle,chiri / kuwasa,kuwasa,k u w a s a,,ehrenreich1897materialien,,,,,TURTLE,413,118
Arasairi-649_turtle-1,,Arasairi,649_turtle,sabero,sabero,s a b e r o,,aza1933arasairi,,,,,TURTLE,1044,999
Paumari_1833-649_turtle-1,,Paumari_1833,649_turtle,siri,siri,s i r i,,,,,,,TURTLE,172,172
Apurina-649_turtle-1,,Apurina,649_turtle,ʃutuju,ʃutuju,ʃ u t u j u,,,,,,,TURTLE,1734,1727
Sapiteri-649_turtle-1,,Sapiteri,649_turtle,petsa,petsa,p e t s a,,,,,,,TURTLE,1044,999
Toyeri-649_turtle-1,,Toyeri,649_turtle,pesa,pesa,p e s a,,peck1979toyeri,,,,,TURTLE,1044,999
Banawa-13_ant-1,,Banawa,13_ant,maɸo,maɸo,m a ɸ o,,ladefoged1997phonetic,,,,,ANT,358,344
Deni-13_ant-1,,Deni,13_ant,jomo / mapo,jomo,j o m o,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,ANT,227,227
Deni-13_ant-2,,Deni,13_ant,jomo / mapo,mapo,m a p o,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,ANT,358,344
Deni-13_ant-3,,Deni,13_ant,kaposhiri / meʔi,karakara,k a p o sʰ i r i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,ANT.SP.,102,102
Deni-13_ant-4,,Deni,13_ant,kaposhiri / meʔi,meʔi,m e ʔ i,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,ANT.SP.,134,134
Jamamadi-13_ant-1,,Jamamadi,13_ant,maɸo,maɸo,m a ɸ o,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,ANT,358,344
Jarawara-13_ant-1,,Jarawara,13_ant,maɸo,maɸo,m a ɸ o,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,ANT,358,344
Kulina-13_ant-1,,Kulina,13_ant,datsʰa,datsʰa,d a tsʰ a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,ANT,359,353
Kulina-13_ant-2,,Kulina,13_ant,jomo / mapo,jomo,j o m o,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,ANT,227,227
Kulina-13_ant-3,,Kulina,13_ant,jomo / mapo,mapo,m a p o,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,ANT,358,344
Kulina-13_ant-4,,Kulina,13_ant,mɛʔi,mɛʔi,m ɛ ʔ i,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,ANT.SP.,134,134
Paumari-13_ant-1,,Paumari,13_ant,mafo / kapohi / mabosi,mafo,m a f o,,dixon2004proto;chapman1998dicionario,,,,,ANT,358,344
Paumari-13_ant-2,,Paumari,13_ant,mafo / kapohi / mabosi,kapohi,k a p o h i,,dixon2004proto;chapman1998dicionario,,,,,ANT.SP.,102,102
Sorowaha-13_ant-1,,Sorowaha,13_ant,dasaɾi,dasaɾi,d a s a ɾ i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,ANT,359,353
Jarawara-13_ant-2,,Jarawara,13_ant,takasiri,takasiri,t a k a s i r i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,ANT.SP.,179,179
Jamamadi-13_ant-2,,Jamamadi,13_ant,takasiri,takasiri,t a k a s i r i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,ANT.SP.,179,179
Sorowaha-13_ant-2,,Sorowaha,13_ant,takasiɾi,takasiɾi,t a k a s i ɾ i,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,ANT.SP.,179,179
ProtoArawan-13_ant-1,,ProtoArawan,13_ant,datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri,datsʰa,d a tsʰ a,,dixon2004proto,,,,,ANT,359,353
ProtoArawan-13_ant-2,,ProtoArawan,13_ant,datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri,jimo,j i m o,,dixon2004proto,,,,,ANT,227,227
ProtoArawan-13_ant-3,,ProtoArawan,13_ant,datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri,kaposhiri,k a p o tsʰ i r i,,dixon2004proto,,,,,ANT.SP.,102,102
ProtoArawan-13_ant-4,,ProtoArawan,13_ant,datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri,mapho,m a pʰ o,,dixon2004proto,,,,,ANT,358,344
ProtoArawan-13_ant-5,,ProtoArawan,13_ant,datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri,meʔi,m e ʔ i,,dixon2004proto,,,,,ANT.SP.,134,134
ProtoArawan-13_ant-6,,ProtoArawan,13_ant,datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri,takasiri,t a k a s i r i,,dixon2004proto,,,,,ANT.SP.,179,179
Jarawara-13_ant-3,,Jarawara,13_ant,wakari,wakari,w a k a r i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,ANT,1208,1174
Jamamadi-13_ant-3,,Jamamadi,13_ant,wakari,wakari,w a k a r i,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,ANT,1208,1174
Banawa-13_ant-2,,Banawa,13_ant,wakari,wakari,w a k a r i,,ladefoged1997phonetic,,,,,ANT,1208,1174
Jarawara-13_ant-4,,Jarawara,13_ant,tikiri,tikiri,t i k i r i,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,ANT,1209,1175
Banawa-13_ant-3,,Banawa,13_ant,titikiri,titikiri,t i t i k i r i,,ladefoged1997phonetic,,,,,ANT,1209,1175
Arasairi-13_ant-1,,Arasairi,13_ant,uasø,uasø,u a s ø,,aza1933arasairi,,,,,ANT,425,399
Paumari-13_ant-3,,Paumari,13_ant,mafo / kapohi / mabosi,mabosi,m a b o s i,,dixon2004proto;chapman1998dicionario,,,,,ANT,358,344
Toyeri-13_ant-1,,Toyeri,13_ant,kakahpi,kakahpi,k a k a h p i,,peck1979toyeri,,,,,ANT.SP.,179,179
Sapiteri-13_ant-1,,Sapiteri,13_ant,takahpi,takahpi,t a k a h p i,,,,,,,ANT.SP.,179,179
Banawa-15_anteater-1,,Banawa,15_anteater,modo,modo,m o d o,,ladefoged1997phonetic,,,,,ANTEATER,294,294
Deni-15_anteater-1,,Deni,15_anteater,modo,modo,m o d o,,dixon2004proto;carvalho2013analise;carvalho2013fonologia;carvalho2013sobrefonologia;carvalho2018adjective;koop1985dicionario,,,,,ANTEATER,294,294
Jamamadi-15_anteater-1,,Jamamadi,15_anteater,modo,modo,m o d o,,campbell1992jamamadi;dixon2004proto;dixon2004adjective,,,,,ANTEATER,294,294
Jarawara-15_anteater-1,,Jarawara,15_anteater,moto,moto,m o t o,,dixon2004proto;dixon1995fusional;vogel2021typology;dixon2004jarawara,,,,,ANTEATER,294,294
Kulina-15_anteater-1,,Kulina,15_anteater,modo,modo,m o d o,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,ANTEATER,294,294
Kulina-15_anteater-2,,Kulina,15_anteater,hojawa,hojawa,h o j a w a,,dixon2004proto;monserrat1986gramatica;dienst2014grammar,,,,,ANTEATER,65,65
Paumari-15_anteater-1,,Paumari,15_anteater,hiβa,hiβa,h i β a,,dixon2004proto;chapman1998dicionario,,,,,ANTEATER,65,65
Sorowaha-15_anteater-1,,Sorowaha,15_anteater,dʒukitɛɾidʒa,dʒukitɛɾidʒa,dʒ u k i t ɛ ɾ i dʒ a,,dixon2004proto;suzuki2000ocp;suzuki1977fonetica,,,,,ANTEATER,1227,1227
ProtoArawan-15_anteater-1,,ProtoArawan,15_anteater,hojawa / modo,hojawa,h o j a w a,,dixon2004proto,,,,,ANTEATER,65,65
ProtoArawan-15_anteater-2,,ProtoArawan,15_anteater,hojawa / modo,modo,m o d o,,dixon2004proto,,,,,ANTEATER,294,294
